Error.Type,Starting.Peak.Richness,Actual.Peak.Richness,True.Zero.Removed.Peak.Richness,Niche.Breadth,Iteration,Min.Detect,Samp1.niche,Samp2.niche,Within.Peak.Diff.Rsq,Between.Peak.Diff.Rsq,Obs.vs.True.Rsq
Detectability.Same.Between.Samples,100,100,100,10,6,0,975,281,0.631525922235873,0.598488287828054,0.602473954910632
Detectability.Same.Between.Samples,100,100,100,10,6,0,975,281,0.706258947110632,0.605626386678638,0.62311744142887
Detectability.Same.Between.Samples,100,100,100,10,6,0,975,281,0.736011565129174,0.681830553006558,0.695882115560088
Detectability.Same.Between.Samples,100,100,100,10,6,0,975,281,0.689093176861545,0.705796674261773,0.715466484408606
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.443694474448869,0.390526126758944,0.405834809582102
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.497900556020139,0.558958553036373,0.554497536788506
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.511221776032762,0.590111187342457,0.606619571423617
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.312473998105546,0.520567138009415,0.535454881809809
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.383310576824538,0.694828546004025,0.704783432240228
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.349349746028392,0.59291891865974,0.610521007893052
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.37856952283179,0.423091922214375,0.430996893271967
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.583137232199548,0.393687668733686,0.390028459623734
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.630081469105231,0.570063148409937,0.574071006904879
Detectability.Differs.Between.Samples,100,100,100,10,6,0,975,281,0.454037157378926,0.646120563270097,0.657633478295211
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.798894885716822,0.672759944487706,0.672506551246369
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.82672458980104,0.623053274261791,0.613228791091385
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.791830561239632,0.640596036330662,0.642570037385114
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.73249389141922,0.580497611385565,0.589132096865426
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.838795960196531,0.603647366800476,0.609401721356157
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.659631318170171,0.598894224703129,0.598731125402034
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.757512346303837,0.651137284315312,0.657419726330692
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.706791407570354,0.580991990680434,0.593080280919501
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.836989798074736,0.653097199696185,0.664773606668276
Detectability.Same.Between.Samples,100,100,100,25,7,0,788,712,0.692545543023824,0.498047800314387,0.509169016788008
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.668096849076873,0.640702323469072,0.653677706377058
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.686915721774015,0.670721440270051,0.676310383225408
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.524568566662982,0.586402808064964,0.60101303067348
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.550734108877979,0.690239619908746,0.699455744305215
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.704809463574595,0.7190174645237,0.723573476867488
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.639919986238216,0.66084774110708,0.668390877475131
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.773149419653624,0.742472127058471,0.749894822652902
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.661301282066397,0.553103908390538,0.54764513874847
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.74077809508098,0.740178224894474,0.748722139739237
Detectability.Differs.Between.Samples,100,100,100,25,7,0,788,712,0.728775911429806,0.674804345472881,0.680073278996635
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.800050914198236,0.633204768765499,0.637306806543355
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.704415067390975,0.566870821431443,0.566915204572467
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.787080105099973,0.654326829608467,0.658468253384835
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.751920056982343,0.71437214936095,0.71452246584709
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.860268783095901,0.833177747732333,0.824511970376746
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.632783153322407,0.533238869588279,0.528313232524159
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.770671605030622,0.652243783119219,0.656222308967212
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.776137408903476,0.762018343760818,0.76467365649899
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.720157798069077,0.556188460580394,0.560245772118673
Detectability.Same.Between.Samples,100,100,100,50,8,0,512,769,0.801376751613796,0.736068106608926,0.736808887199816
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.66844779322926,0.515615529213099,0.521992220039801
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.773315843796082,0.741500168402332,0.737664110061123
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.806258083144332,0.787951087531923,0.789758191946049
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.743441224291498,0.669362614135922,0.672867346872925
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.7162978308969,0.681209335760144,0.684579825506573
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.694166334260673,0.655209549195625,0.659812317638195
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.711919555268167,0.73505625203918,0.737111844483944
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.785238363693246,0.737091359318209,0.740629749870432
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.653398283575769,0.593419428985193,0.592668066088014
Detectability.Differs.Between.Samples,100,100,100,50,8,0,512,769,0.739986286714104,0.625103554072559,0.629025237085238
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.69935215045984,0.531033794407581,0.526560486036349
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.738318474605509,0.636279060049725,0.632427542367177
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.755539536716159,0.608516074234187,0.608538748526325
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.790710638927981,0.696898600706872,0.695405472443188
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.792633663391495,0.720989950461839,0.71813708735993
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.682279719740352,0.611026427195761,0.610103867630231
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.821036835197879,0.611186252769594,0.61020568574733
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.650591253366999,0.524085211883363,0.523318706688931
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.66541319181418,0.504941406127435,0.504595345289898
Detectability.Same.Between.Samples,100,100,100,50,9,0,487,318,0.772819659621546,0.687396692009911,0.682574982127788
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.683838248228226,0.821231520115364,0.817734499878329
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.641359653143301,0.69308675204826,0.693334064170374
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.509774589788945,0.676924033102486,0.675670774840275
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.706233293520298,0.691055964791039,0.690237495709809
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.55851906565026,0.628670074907753,0.624445321326246
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.549456990580642,0.53140282935716,0.531149377753725
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.678489455006769,0.742231644310617,0.74231089328667
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.639536463671314,0.71467227645821,0.714816974498075
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.536172774617251,0.670966581985357,0.670460315322271
Detectability.Differs.Between.Samples,100,100,100,50,9,0,487,318,0.604963303783711,0.724840238317482,0.724755369814366
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.697548860597667,0.524437901969256,0.52045563101107
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.771275174274809,0.506695303790369,0.540660596260969
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.644027458473833,0.604599926771452,0.62647887811873
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.710404426149904,0.570450526735908,0.55255399194601
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.846908102957821,0.618099197691356,0.635207668740268
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.682799666224726,0.362337356255732,0.389497383897298
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.803213087055194,0.591880084294656,0.61644240019094
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.813448058591644,0.696976258034779,0.710321798461222
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.553013909569258,0.61274578968819,0.627980785101884
Detectability.Same.Between.Samples,100,100,100,10,10,0,825,486,0.677222584244617,0.601404337765049,0.627837155491378
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.586303419487084,0.669223148126285,0.684239806766544
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.562726624671013,0.426640510463852,0.464171474559438
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.577797428689173,0.405878993950506,0.428485124990553
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.499642384115055,0.657240307480057,0.671228570100206
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.524829375618395,0.546614736547064,0.559398737749497
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.479492644937722,0.614696458770109,0.630398997871846
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.45904150150603,0.616979421128478,0.625298186695957
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.315450614545945,0.507835085413429,0.545827520648407
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.573659569774826,0.538504506323918,0.565694420722028
Detectability.Differs.Between.Samples,100,100,100,10,10,0,825,486,0.511974542856968,0.524434698668444,0.5451344019032
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.620284765317901,0.448678058912682,0.457160457590744
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.615976930736345,0.390553797447703,0.409458342881702
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.650048046899365,0.375938966277308,0.408203313731119
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.786429857489451,0.639085076380325,0.662301002766733
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.744937117726218,0.473319931871168,0.505893325132885
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.743400318876175,0.56638364012202,0.58134039765803
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.664893074991866,0.476395806700478,0.497781940903352
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.697838916030257,0.336758821681013,0.378018675155832
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.818462851076357,0.678145235992143,0.698865396461418
Detectability.Same.Between.Samples,100,100,100,25,11,0,245,797,0.795229336763287,0.614795767262983,0.639780384972303
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.577525870467438,0.382220398012486,0.406727162985037
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.609740629099479,0.419538572248141,0.433895774392079
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.496664614411925,0.41588038313031,0.422469552866843
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.632949239163498,0.514094396714785,0.533680968214622
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.570623052619422,0.540858677062372,0.569135101039061
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.456492811931026,0.455671770687923,0.448866117908141
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.558646521395061,0.536203104566724,0.53981924839791
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.607900593646259,0.561945728708164,0.58765773919208
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.616792063509534,0.581328009684522,0.599970738973987
Detectability.Differs.Between.Samples,100,100,100,25,11,0,245,797,0.544139784652755,0.422942698763121,0.438845435374049
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.799989010229179,0.5938444590467,0.595842574147301
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.84458320340525,0.701262886143199,0.703284005276827
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.772314835658356,0.719129021829837,0.721507497593567
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.753795133771486,0.56979729238191,0.568768630925571
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.649013617820023,0.635198678443245,0.637534904599615
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.675655218543579,0.435394615484332,0.439759964123667
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.665108736830245,0.60291782087926,0.599700165189546
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.722009782571335,0.695464579318094,0.692704272886789
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.659103755007304,0.515284513770734,0.519214608294193
Detectability.Same.Between.Samples,100,100,100,200,12,0,288,563,0.800121454329535,0.719498704461883,0.721378224838404
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.597149603079145,0.645604473732626,0.642650852823665
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.713615731933763,0.813534751616864,0.812378594033697
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.67891188878117,0.757577457724733,0.759663653971311
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.683626968835179,0.652613981809401,0.65410253813557
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.683310422329946,0.725745879330954,0.728112707332748
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.753623677141368,0.685117669583503,0.687494161421928
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.680459856062153,0.689077111158226,0.691487163415571
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.50841710206835,0.749493521978525,0.751606861878169
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.674560788170207,0.672063260020943,0.674319417301686
Detectability.Differs.Between.Samples,100,100,100,200,12,0,288,563,0.748510317150911,0.636103179916128,0.63878688479397
Detectability.Same.Between.Samples,100,100,100,100,13,0,104,345,0.702016089036501,0.534346884467283,0.545042447387324
Detectability.Same.Between.Samples,100,100,100,100,13,0,104,345,0.724879393404133,0.569961210351615,0.580071590258382
Detectability.Same.Between.Samples,100,100,100,100,13,0,104,345,0.699867971172128,0.580467420902416,0.585381002260229
Detectability.Same.Between.Samples,100,100,100,100,13,0,104,345,0.789790145051454,0.681580349153136,0.685567931965172
Detectability.Same.Between.Samples,100,100,100,100,13,0,104,345,0.687910121102203,0.469749599782473,0.467200706597216
Detectability.Same.Between.Samples,100,100,100,100,13,0,104,345,0.71250105755199,0.592236108918889,0.603125849845567
Detectability.Same.Between.Samples,100,100,100,100,13,0,104,345,0.803344938926415,0.722017364689467,0.73003931375703
