Error.Type,Starting.Peak.Richness,Actual.Peak.Richness,True.Zero.Removed.Peak.Richness,Niche.Breadth,Iteration,Min.Detect,Samp1.niche,Samp2.niche,Within.Peak.Diff.Rsq,Between.Peak.Diff.Rsq,Obs.vs.True.Rsq
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.639384019523613,0.536464141588223,0.534489324129788
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.823058684425359,0.785462876493203,0.785675564456362
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.740838756422708,0.769487910589221,0.765791110618569
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.88359292423009,0.827099727456283,0.826856793961688
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.743394928491764,0.664959687979606,0.665345587992775
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.731097076244496,0.578524802949671,0.579090641865197
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.773558208186963,0.805861268852581,0.803545846694681
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.678067288380162,0.606845736391768,0.605872857271774
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.692581540769187,0.618928884860638,0.618944729340164
Detectability.Same.Between.Samples,100,100,100,200,1,0,815,874,0.707371280318447,0.638839972691845,0.639102436489817
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.5562061674123,0.637675471617162,0.638146582882717
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.609571512378862,0.74291766827702,0.736702941276695
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.593813210107441,0.556684884629994,0.556892780822142
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.694581676444606,0.706806195598132,0.706964589157006
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.728010068191269,0.760055825345619,0.760371019100504
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.733246705169186,0.748037591363215,0.747494342167675
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.74299849640866,0.817833287498218,0.816827103620971
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.634429597649343,0.643700868193388,0.64367211280441
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.622702072632793,0.626835324406926,0.622433391046887
Detectability.Differs.Between.Samples,100,100,100,200,1,0,815,874,0.634405989025464,0.543775328575329,0.539138528712355
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.42308327044446,0.137689406532997,0.327426419368225
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.504142058933363,0.216150434029785,0.44765294317541
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.508772373168286,0.211926649663451,0.441932436044056
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.444671668849156,0.149685738114132,0.331249189117612
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.507796039683552,0.215614302601191,0.468745718079635
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.617821914102095,0.266300440507457,0.511870221350687
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.531565406090295,0.245871704300184,0.479327373774157
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.453567144970466,0.160673276684997,0.401527875797586
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.47280340439986,0.210533711037247,0.44790689725233
Detectability.Same.Between.Samples,100,100,100,1,2,0,308,421,0.565434188779519,0.280983858907332,0.523528832329276
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.0256748278594747,0.172605463294098,0.402468316266879
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.00357601662040975,0.177390458856233,0.399922735142182
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.0781715604658929,0.268011219065104,0.526917363426221
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.0681466330581861,0.185858432451149,0.414276388935001
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.0659880247809867,0.183791888793472,0.416583667894695
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.0348708173976398,0.150863368586044,0.330802500729074
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.000822456759474476,0.182546358359185,0.369901435984342
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.0164152164231334,0.144865995284836,0.354818642611844
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.204690287035856,0.27159112927041,0.525167829135761
Detectability.Differs.Between.Samples,100,100,100,1,2,0,308,421,0.0890579939468521,0.253429401260073,0.507392189377279
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.718669591795338,0.461442644941207,0.461516348692363
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.671236728271307,0.557113416991083,0.554585851624348
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.800211266413689,0.631047977273493,0.629496235875203
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.808507663278696,0.700837159937038,0.700945853235796
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.809557096153142,0.731800368606273,0.731092654565963
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.71530951729286,0.573857329823674,0.57269468672097
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.776368430797737,0.637413640698878,0.637442337967195
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.755196268629783,0.586383937289278,0.586092082741958
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.779579796122504,0.716489416873141,0.716535207395662
Detectability.Same.Between.Samples,100,100,100,200,3,0,302,16,0.724429872713325,0.565728238090316,0.560712843934774
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.605507634950784,0.768908727261651,0.766617100264233
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.495126581998632,0.562363980879616,0.561749325322902
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.597764498659682,0.67647350514019,0.676412067173643
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.648045723329321,0.618195221807045,0.617948854137961
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.702392497902294,0.635421912018115,0.633613554590138
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.639189375691065,0.757730108439857,0.757663158512324
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.642931215343612,0.720038221358908,0.719867380812721
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.598261560242734,0.708882146938493,0.708719380724987
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.429107617613543,0.400799569009526,0.400639024262231
Detectability.Differs.Between.Samples,100,100,100,200,3,0,302,16,0.614011748449985,0.697711950422807,0.696686360321153
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.784555806654773,0.703806573697722,0.719160761380466
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.773418236122787,0.628623714868047,0.647911812926553
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.704282596075069,0.654460743051818,0.668735900935144
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.771095101189803,0.669007417382283,0.68458803841416
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.79120759618794,0.692841530327633,0.704882469752724
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.706295698513657,0.511230683958839,0.532330136567812
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.750301979031443,0.668960516376602,0.670654116531562
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.667425739672666,0.48525703666635,0.49590668281185
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.696608023944821,0.638050457214317,0.648000821729029
Detectability.Same.Between.Samples,100,100,100,100,4,0,142,570,0.737855296120902,0.582146653904675,0.596609963436549
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.680248197034901,0.690001149722613,0.70764417071566
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.598441292324384,0.586316483570167,0.60276489454695
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.696193549307181,0.699227885451878,0.716551713771957
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.672778641601922,0.643323488248809,0.654519381124918
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.572021730235257,0.528247332537607,0.542217256252144
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.758135112198935,0.751645893172056,0.748005852211397
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.694753110935212,0.673132429012302,0.679802753752664
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.496436045729238,0.407989829358427,0.410941893918448
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.685130157507243,0.655264678623776,0.672583593364452
Detectability.Differs.Between.Samples,100,100,100,100,4,0,142,570,0.688192119841485,0.576304886993843,0.594870594540641
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.759344242045788,0.737559781732742,0.732571050123612
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.665267682902964,0.502147109702433,0.540626544148418
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.756270804015776,0.656341739383616,0.664240008247472
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.787741801736748,0.515340333469002,0.542622337984505
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.743127628024136,0.6578735627715,0.673471887006103
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.781987425524085,0.616075848332046,0.593863598864043
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.830320791069029,0.706636774798767,0.72643443740659
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.827274685045085,0.755644217226619,0.778951567249156
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.673697783218673,0.468746366018297,0.520563309830898
Detectability.Same.Between.Samples,100,100,100,50,5,0,138,498,0.855731262165874,0.785298683821584,0.795788242726084
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.562703295067167,0.539571674914582,0.562899343106159
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.689655561497566,0.649208881895204,0.646380138911269
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.610179531337325,0.564821560123961,0.603163830468802
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.699719361162219,0.593174709823784,0.627019803694022
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.596154229677632,0.628649578026786,0.626647927456001
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.696297568360823,0.701034027854801,0.708455054218636
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.645267508831138,0.638644218098095,0.663589448288389
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.589814465916838,0.581295409649013,0.605472278091102
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.545347518038398,0.526146023366312,0.54265945818266
Detectability.Differs.Between.Samples,100,100,100,50,5,0,138,498,0.620665272709064,0.410850339889263,0.459431555039681
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.746296245858685,0.548332531570069,0.572383373931303
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.812207054760059,0.574544297801654,0.623661969344515
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.77377254364676,0.601931421969155,0.628022298342315
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.747762223167796,0.558393790883897,0.600029418327726
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.629984426531659,0.379404821869093,0.444727342435642
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.781751549454598,0.580367087397137,0.636872760485697
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.655452216676297,0.499530330878878,0.532862455709177
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.698608986140312,0.475884562834353,0.529111816459163
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.753005163796976,0.652368431657323,0.672259654323216
Detectability.Same.Between.Samples,100,100,100,25,6,0,273,403,0.684888505610519,0.534218648500603,0.581174126211568
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.572924602086835,0.579750218099821,0.614922515888597
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.61495331583177,0.513754224880074,0.567044542136972
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.431675220440727,0.419148234922233,0.46022086399263
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.672795184576006,0.566262288592619,0.601229429364122
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.629344025351203,0.628586222538376,0.662076887030509
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.460148748945431,0.370107201871594,0.423370734964539
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.56118711993887,0.527831053344449,0.564187370990589
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.505521902459338,0.443537875900282,0.484694367272504
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.574211933959221,0.57509635127687,0.629010497958281
Detectability.Differs.Between.Samples,100,100,100,25,6,0,273,403,0.579347715842384,0.514824158968812,0.562956380807533
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.535788426262425,0.198473986387319,0.435292998656695
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.521293281832569,0.155168933694754,0.35365162139111
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.620659268845199,0.188930793664037,0.385191529704578
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.671608144109291,0.370478478119386,0.61288139948819
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.605719198492996,0.251708256107182,0.479183671601747
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.516564272990639,0.12088930941463,0.276313977957282
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.569618501086822,0.205263260886803,0.444582314902016
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.584993644639591,0.194168545961093,0.386090544717577
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.578053366809262,0.189064532749553,0.395299893671504
Detectability.Same.Between.Samples,100,100,100,1,7,0,646,885,0.702400816400864,0.299076680828616,0.543588188515081
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.0460019672626638,0.242854950016989,0.466840230390766
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.190005490750024,0.257702369284731,0.501383731874505
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.0831154507966735,0.23163943062578,0.472057585291016
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.16391242872081,0.284506491819242,0.504330047597302
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.0454340498869448,0.153467760060353,0.362884896082212
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.138827516876163,0.317076655944118,0.5694165450211
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.143050895637307,0.315552114072753,0.562276795020599
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.00246746370813123,0.12834940394029,0.35105502806484
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.0876521187487863,0.17772865390783,0.395971439374381
Detectability.Differs.Between.Samples,100,100,100,1,7,0,646,885,0.0430288925645105,0.144831426202068,0.279259509700111
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.716463801499672,0.641259176648678,0.641067570157959
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.687598482685452,0.622707355929525,0.62273510700589
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.862879451559173,0.824148661312007,0.822697242186189
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.824069509702098,0.627809748462624,0.621837087462944
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.762621080108248,0.57777304123512,0.575838115295293
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.77193356079505,0.537979272243849,0.538321809712577
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.820219246502777,0.636898820886126,0.636679639349628
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.667449724380844,0.686582216846972,0.686711317656627
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.69496241598828,0.653054138355006,0.651144104718313
Detectability.Same.Between.Samples,100,100,100,50,8,0,875,513,0.75325109954275,0.622341686293554,0.621789337180015
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.686080221717263,0.663686683558918,0.662844942313954
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.781651113170517,0.776625112565804,0.77682413057091
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.685917518012392,0.703786093280328,0.701220167165496
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.664942614256693,0.685010401434641,0.685017190676024
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.59527497668594,0.666543869445707,0.666842663986131
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.486050684824946,0.542775285461895,0.543193751487598
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.707079671942577,0.68905944318465,0.688987308672444
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.48768514537319,0.571854136960062,0.56814401721656
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.524378002320225,0.524592109656785,0.52500066173697
Detectability.Differs.Between.Samples,100,100,100,50,8,0,875,513,0.766943796995429,0.818703837177009,0.818479448532423
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.636247168557905,0.375251232347262,0.476451257114302
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.67839502195147,0.449101697070278,0.513837610491172
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.7542780943777,0.463729494641619,0.540978028680718
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.687041009492961,0.429159367900833,0.508476892958105
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.691413720397282,0.435209438337896,0.532670676126639
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.694313216897216,0.435850459840684,0.525127013537599
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.720787588370132,0.448758831657566,0.522760854242341
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.643002621774617,0.370127246701503,0.450119144375032
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.74758035424701,0.473968421425076,0.577918678777396
Detectability.Same.Between.Samples,100,100,100,25,9,0,178,321,0.726072740371533,0.511243934704084,0.574214532451076
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.556236818017497,0.368121535386902,0.481053657573057
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.595055785518129,0.538446722839074,0.597252849746161
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.515075116749369,0.422412069341254,0.500146320388342
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.567973195036446,0.491069396614614,0.564229302433461
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.479305696424839,0.450271258453964,0.518344620861471
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.494385571186071,0.477962211629894,0.521109583135573
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.488863010155365,0.422206931826421,0.481420980360452
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.395731005150283,0.263573817241792,0.328953634363183
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.617790327969649,0.523886663403635,0.577314396076681
Detectability.Differs.Between.Samples,100,100,100,25,9,0,178,321,0.519573995897968,0.476670548902046,0.560922518390914
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.82323454383696,0.651827735769177,0.646445144847879
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.79387984030995,0.696771882124125,0.705950145202915
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.737946805840725,0.53178224103386,0.523343017417404
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.82969022744438,0.673248353125071,0.676325725874988
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.774230077303807,0.615629599274587,0.627903178854842
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.705739426326507,0.494616870837605,0.490281902121009
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.664346676720988,0.672870073060969,0.679989111309264
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.700991709998409,0.4662944636609,0.478642629230369
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.810754317516381,0.708593358215746,0.713656258132197
Detectability.Same.Between.Samples,100,100,100,10,10,0,974,873,0.691214858837069,0.504963314791675,0.497943740858359
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.637762860222858,0.690815535362889,0.692649334999154
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.731687529584377,0.739115531110848,0.745742327451615
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.588740982021651,0.560426145057187,0.576526091986202
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.565972433929623,0.569371962299867,0.580533966850284
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.739333299412871,0.660806889450004,0.669851428017245
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.63167961628242,0.525175549813635,0.536157846683328
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.765682599489118,0.721327219788419,0.727222495765327
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.652052278910438,0.53865295332614,0.537012127195634
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.702846244885549,0.683829542801587,0.689327642466985
Detectability.Differs.Between.Samples,100,100,100,10,10,0,974,873,0.685246260839478,0.694532814279232,0.689113846378581
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.454233627831137,0.248985250047323,0.449929618595605
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.464023758054705,0.214551674966822,0.47431781867066
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.448628412709544,0.212840173399584,0.449249339687428
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.3503383227867,0.157562210185088,0.356966194746833
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.487969240878839,0.277172745481213,0.494718491548435
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.379772733962525,0.179055821745123,0.384838389292853
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.475226675213554,0.218786132619228,0.488397232712652
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.274875949122728,0.109312620871072,0.286575875788498
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.574286540968671,0.303732748658981,0.579320540224864
Detectability.Same.Between.Samples,100,100,100,1,11,0,83,535,0.33709546258807,0.17430557104063,0.345040640058299
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.250010661308894,0.170176322851681,0.345651545422628
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.193759057859834,0.120632183925189,0.285094057226307
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.358467233232356,0.24834170984305,0.44541371063416
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.300352242842796,0.190602288501472,0.360193959072022
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.313649941044508,0.147472752255222,0.393982755127539
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.378197192484622,0.226131400466159,0.459151463651421
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.305597455177288,0.19530283679804,0.407970126528635
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.34271187854294,0.210756540094375,0.434710023292121
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.345431400065835,0.219247315647216,0.45260807390394
Detectability.Differs.Between.Samples,100,100,100,1,11,0,83,535,0.329069303888927,0.181495059884268,0.408107193663787
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.680816522013057,0.619049885855831,0.611142928713567
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.768305669492136,0.615909305695298,0.627711302099074
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.688313588317723,0.541314469440563,0.551013447590883
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.834143708683289,0.767632383971613,0.773214952545293
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.652900518899162,0.535242508328606,0.5479543537753
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.79496931071339,0.615055425712427,0.61282536226243
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.834470073294617,0.643019807062028,0.644571999257014
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.719520323969685,0.553608656590069,0.562878422801516
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.654103380059064,0.483544377987614,0.496758357152751
Detectability.Same.Between.Samples,100,100,100,50,12,0,176,968,0.635050046692489,0.425213645519224,0.441133747881442
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.575109400217343,0.527717566922886,0.537107024184447
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.576243200127962,0.507396560420731,0.514720919124504
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.553714052263278,0.589887145392067,0.582911320720676
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.512873961071441,0.569181682287903,0.572951401918484
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.661600532032828,0.670963880474611,0.679310330154388
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.67986859901381,0.592557910251652,0.601692744861535
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.654188877694543,0.682694392262382,0.663293386616406
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.688471819262808,0.671071884902204,0.666608176310885
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.659972394510443,0.642727371829321,0.653514608370977
Detectability.Differs.Between.Samples,100,100,100,50,12,0,176,968,0.694681303031655,0.709409944209766,0.695628810990928
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.763856209835459,0.647373002930266,0.651004935819445
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.682919715125076,0.468560216548293,0.475903663858123
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.86028039843272,0.705188319007287,0.702136584264064
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.711141058954029,0.585914140710573,0.583051609539436
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.772785919190137,0.629299437681267,0.634348064976859
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.730876245284587,0.558168624649383,0.564239866691355
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.595503180179151,0.466754990032742,0.470091864517884
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.732908423859815,0.581269102097878,0.584935007866407
Detectability.Same.Between.Samples,100,100,100,50,13,0,153,369,0.763827349726829,0.51701375218958,0.52169339788344
