Shannon.CV,Bray.CV,Weighted.CV,Samp1.Mean.Rich,Two.Samp.Mean.Rich
0.0105913950673793,0.0860111398359392,0.0257006627586221,82.8,82.71
0.0144106839315256,0.0513164870252214,0.0418927282616616,65.52,56.155
0.00354427415104182,0.0216610648576611,0.00973972934749565,448.8,449.245
0.00411776099766138,0.026177945487086,0.0156217640704759,336.15,324.055
0.00317712330651661,0.019830415592881,0.00816311963284814,438.28,443.91
0.00530006311019139,0.0122718269241448,0.0282528886941356,449.67,447.96
0.00443842433215882,0.0253440565212565,0.0140686067912849,388.46,368.835
0.00461795865439683,0.0281763072062908,0.0162034599730361,340.7,349.895
0.00364373142676733,0.0388644113378173,0.00977971647472734,431.85,433.765
0.00351085648997363,0.0280844866055813,0.0186927232363314,387.1,359.125
0.00318917090467733,0.0145820441938757,0.0113330890042615,447,417.825
0.00622281854601191,0.0199651688604947,0.0316860244280565,261.45,315.495
0.00524048732883299,0.0230380242980212,0.0238843216795042,275.34,276.245
0.00392658887151122,0.0327662314736404,0.0122560679303934,378.42,391.055
0.00267549111234502,0.0348208770534374,0.0126851671035331,449.27,449.335
0.00502916596612786,0.0249923916259966,0.0224986404579543,298.49,281.925
0.00305159447622527,0.0354502070175418,0.0103300904208825,419.18,420.285
0.00346976796914075,0.0423333103073601,0.0109414195702539,437.94,432.715
0.00324536167710912,0.0369736494327431,0.0080358029420504,442.58,438.68
0.00574099824666404,0.0258295697963783,0.0217754927619591,266.76,273.54
0.00382992167195876,0.0279932522864846,0.0143795607233869,381.92,381.195
0.00311138976583215,0.0290949378538558,0.0096411037318931,441.51,438.985
0.00512072141748023,0.0252048824887772,0.0222496521719999,272.93,283.82
0.00589167506017576,0.0199339959487242,0.0229172709198114,285.22,263.94
0.00600167897643306,0.025134213631857,0.0257726137732042,255.48,260.15
0.00546924974240283,0.0224873628640379,0.0198036846971293,271.59,269.89
0.00337657465662926,0.0375404821112112,0.0100394130807925,423.92,426.195
0.00430467240388036,0.0213396054373934,0.0201905653944664,312.7,318.925
0.00495755833778091,0.0262790998682271,0.0167359939808396,316.23,319.215
0.00318368727851796,0.0236861999366364,0.015366085741998,448.29,443.345
0.00460893864944116,0.0276607819833601,0.0173851565484905,321.12,317.615
0.00332687254492904,0.0462273994154974,0.00940229711026818,442.93,444.025
0.0041644905801953,0.0220698457022528,0.0228140454072378,425.8,434.215
0.00314480754759706,0.0329254781128319,0.0106303619694079,432.11,429.825
0.0059416614494079,0.0214764135243379,0.0294924333394431,209.05,234.435
0.00644212663835031,0.0209827320466363,0.0320399304720065,257.29,261.99
0.00551334170770644,0.0261000011175572,0.0227571803563299,268.83,280.13
0.00330749938523378,0.0320724505465333,0.00947817636006987,441.76,439.51
0.00327117239314946,0.0229685245672595,0.00974281358243942,443.72,447.14
0.00473785809361354,0.0217224163187905,0.0191688493325936,315.94,300.995
0.00474011846237384,0.0264771604923646,0.0201247217560911,302.82,313.63
0.00283541322166108,0.0251485975059071,0.0118058389671546,424.02,392.365
0.00286333102725152,0.0344309876188727,0.00974987005524247,446.98,447.86
0.00279705968608546,0.0413256186868752,0.00927665593009873,447.81,447.19
0.00389557908392823,0.029141449103614,0.0154137669043546,372.1,391.315
0.00396003251300056,0.0299979933615723,0.0119590224653206,394.17,395.545
0.00329181713958011,0.0192961565652934,0.0110681503669028,404.46,358.45
0.00321695478054513,0.0233717076929865,0.0148410448727056,446.3,444.63
0.00327554558633593,0.0239500686998551,0.0108604557659005,415.77,430.81
0.00572805498911092,0.0208018221889316,0.0307666849350198,228.87,267.63
0.00344463571094725,0.040274152366338,0.0100793284204084,439.03,441.285
0.00391719971117238,0.0306127744384845,0.0132626870466018,370.48,343.31
0.00475479887638715,0.0197912985888537,0.0245035835199565,255.33,259
0.00533882725494811,0.0227609354433312,0.017985593925234,288.32,282.8
0.0035263399986234,0.0340709449962612,0.00916716347059368,450.78,448.855
0.00315083169631563,0.0342630711213529,0.0112077529326882,423.69,423.27
0.00468669721334714,0.0224395059015675,0.0184835338044408,305.97,275.215
0.00474634097577846,0.0208397995770222,0.0174789815391393,328.37,296.13
0.00311120472331311,0.0439884497703423,0.0100991462565728,439.18,438.495
0.00430857682020754,0.024773082190005,0.0193731999399107,318.28,343.795
0.00389236507515377,0.0313688180366483,0.0130701484608334,359.02,365.57
0.00352647641029765,0.0209173881047656,0.0125566519435136,399.85,396.46
0.00329115235090509,0.0279947856571928,0.00934305962492163,433.43,439.14
0.00422423331999512,0.0233591451488994,0.0158504016658229,333.31,339.07
0.00365764929654664,0.0268681418105234,0.0152247583156496,419.58,422.555
0.00310544868540142,0.0247735335366088,0.0110559231783679,421.82,430.985
0.00582042794106446,0.0250607123520192,0.0198356361386649,272.43,262.14
0.00294275995780258,0.0440313296460058,0.00909593855566308,433.64,436.2
0.00344690762436835,0.0283760119660689,0.0105006149606506,423.66,421.32
0.0032320934626381,0.0516217442394113,0.0102246203468365,448.8,447.77
0.00491850025663699,0.0230012929003762,0.0236658777452269,264.25,262.88
0.00315808186010802,0.00733475229882452,0.0099848392048078,434.68,333.385
0.0042964833025287,0.0240680001872166,0.0155622671524735,312.19,341.865
0.00306371488959147,0.0467421300281051,0.0094994777693529,449.93,448.47
0.00380065116502822,0.0257992816308112,0.0207046151487871,311.15,287.125
0.00290772676164462,0.030019830869687,0.00939845217307749,445.1,446.73
0.0058864370936716,0.0188476478644867,0.030676991880771,239.44,277.755
0.00611933413328837,0.022308026329938,0.0211782839547837,285.19,278.785
0.00304341092281384,0.0327680514428834,0.0107987031164492,442.47,440.965
0.00338620796147146,0.0193559707866678,0.00957171586226339,444,437.735
0.00452856664229094,0.0250455315860576,0.022892635175012,302.24,312.71
0.0032240083050496,0.0286800472927367,0.0102959581546962,449.56,447.475
0.00315293668911459,0.0281619354047392,0.0180585669051599,424.61,426.29
0.00456062310156154,0.02417268328747,0.0257764745027221,366.8,373.53
0.0034315841846163,0.0305109732180155,0.0112103052615463,425.2,432.5
0.00316046607816531,0.0389868865000194,0.0114883780098984,441.3,440.11
0.00420924073171292,0.0221287679540874,0.0160260741225816,316.05,321.085
0.00347357013619919,0.0298402023737683,0.013830573923429,443.58,437.545
0.00274241706211017,0.0306872350539653,0.0096410552410271,433.1,424.365
0.00574210422909013,0.021958237108366,0.0248368924271463,231.52,257.32
0.00368499041666436,0.0270817535757455,0.0143007776464117,381.92,357.89
0.00310871355120244,0.0363535340978054,0.00896717082903491,439.9,437.305
0.00420933036795036,0.0170132851059505,0.0263578726316661,446.58,444.29
0.00427240648933217,0.0256440423213557,0.0164318350251343,320.18,355.715
0.00306447614309588,0.0410475306422383,0.0107758329669833,449.71,449.315
0.00466535477822242,0.0251992850896895,0.0171689469028544,345.92,365.44
0.00325026905194297,0.0347896205920342,0.009345235247287,448.83,446.71
0.00449444763639687,0.0295016071183888,0.0216773378441573,353.22,356.72
0.00297261633623803,0.00280817240509935,0.012543878456611,450.43,411.065
0.00556745318033339,0.0248531519393443,0.0262557857853504,254.37,270.995
0.00337709263052354,0.0225098868771321,0.0171661730749253,414,396.465
0.00446332018032579,0.0242685868638313,0.0173891393419811,327.25,353.39
0.00185315823504887,0.0151744888575822,0.00714760631106728,879.94,882.14
0.00230369734434199,0.0287023799715775,0.0064383289192583,874.95,869.715
0.00271206100438586,0.015514323015219,0.0144982343257347,546.58,520.125
0.00241641907973995,0.0282913575727057,0.0139081750976096,811.27,813.69
0.00318621076677348,0.0183203086980227,0.0118859312046917,622.82,631.14
0.00211225157841184,0.00295454488001547,0.00681302742553734,888.4,688.98
0.00265905000721002,0.0211876587870311,0.00827268833460645,756.32,764.925
0.00255168745416133,0.0144345677653705,0.0114466991233748,749.41,620.64
0.00222497663347455,0.0154421744661569,0.00718925895557545,815.14,812.3
0.00235345782201987,0.0160324098157748,0.0126141147687571,672.59,565.735
0.00233627123932131,0.019933791507763,0.00879757027175931,744.29,746.325
0.00224031335710479,0.0161368652333322,0.0089843336034265,854.32,791.92
0.00254329232577971,0.0143173091379062,0.0128044335517506,706.92,737.56
0.00284468135464784,0.0161926516047172,0.0122641303752392,611.86,629.74
0.00211188060419862,0.0243365958552118,0.00801247375211816,884.69,877.31
0.00333577338362371,0.0195825116586954,0.0141562686073953,537.35,524.515
0.00309983138587192,0.0188328315099116,0.0148912997667658,546.92,553.185
0.0035846674068287,0.0176814779478636,0.015241834882458,531.37,517.33
0.00230179968345768,0.0151657623319467,0.01710835497961,763.87,811.33
0.00181566626447757,0.00814822496595306,0.00743489538388209,878.69,756.535
0.0145365009621747,0.00454512251015356,0.052356914015265,767.57,833.645
0.00214332759123302,0.0152754083778293,0.0067523645249982,867.64,874.815
0.00188893472363579,0.0187682490417112,0.0106717959021638,892.15,889.595
0.00205006494656317,0.0251267140112231,0.00632899001647099,890.05,893.27
0.0025779474553549,0.0138215066286986,0.00901111131656154,745.32,673.065
0.00287156522805138,0.0181423186858548,0.0151819266526963,680.4,670.04
0.00298859349111588,0.0164849643077178,0.0135079801826315,570.82,562.545
0.00239096329768555,0.0125985626170795,0.0095776844762548,758.98,658.13
0.00217435478940592,0.0213465084009079,0.00859093676598994,764.72,770.075
0.00247858776462712,0.0206425015387953,0.00814240482106804,766.26,745.395
0.00325409053951505,0.0159592218651375,0.0227312246766853,632.46,726.69
0.00271928542191036,0.0123850278473996,0.0163803492572713,899.82,899.12
0.00409269271906689,0.0167627356897927,0.0170150654509838,542.07,536.79
0.00340876248629986,0.0143711695172273,0.0238917306745484,531.14,651.03
0.00244338982426771,0.0135539146231647,0.0140434422557001,874.62,877.44
0.00184317488304439,0.00462816795303866,0.00698771549003256,890.38,798.095
0.00375262301800484,0.016927275830735,0.0123615422024933,548.8,505.805
0.00214462514435439,0.0250488424448976,0.00776818484858993,869.83,870.005
0.00341561158676259,0.0152714815118297,0.0143406227858704,542.11,556.35
0.00230346426953864,0.0183240054515329,0.0090407788988938,811.57,819.37
0.00326095135279381,0.0165188344269715,0.019240212146657,506.59,536.395
0.0024309677316602,0.0168006919840208,0.00938674580330971,771.9,732.765
0.00200923737284277,0.00965313586877571,0.0075285880728689,880.18,816.015
0.00250589066461383,0.0166602035622667,0.0138394236785215,621.77,636.985
0.00276712423131035,0.0145956244624776,0.0227275282540948,595.32,694.355
0.00324392879619417,0.0148164083281834,0.0194173113404661,553.54,545.565
0.00334624368716506,0.0179845413249061,0.0209566421697292,519.22,578.465
0.00316745475482327,0.0166219703608478,0.0163958548192683,551.39,554.735
0.00220941741204026,0.0251620504884421,0.0110281900580629,898.31,899.05
0.00190969870113932,0.0245202457673654,0.00615823940390386,879.24,872.295
0.00184079749619461,0.0196590381778345,0.00992329829782587,891.33,877.875
0.00351446665723033,0.0178721082701505,0.0150360575538775,554.81,546.16
0.00197156502535432,0.0328606650702965,0.00803497359015161,864.19,866.46
0.00355556711211557,0.0165123518016128,0.0194450526897967,559.38,599.82
0.00190979218030263,0.0191514910090892,0.00666957277052301,896.99,898.55
0.00202185511431364,0.0152802907569629,0.00790554232108586,860.67,795.865
0.00364590038272139,0.0166198921052107,0.019318800535437,485.74,518.88
0.00211066766508313,0.0268635151927989,0.00750728336334161,881.5,886.715
0.00175262541154999,0.00619105148217294,0.00783696536229709,887.82,744.66
0.00236346436614597,0.0233760236069488,0.0062463806481336,857.41,866.105
0.00341381493214899,0.0151547733411271,0.0191202239027898,465.15,507.035
0.00257780576497788,0.032233316197046,0.0178775766521052,836.3,833.37
0.00239834181658093,0.0221709581692389,0.00802226384439121,848.13,848.945
0.00341654672789431,0.0146505027847203,0.0201363146985781,515.89,625.41
0.00204242055362866,0.0181374538505631,0.0128440012475481,897.63,888
0.00190699432156758,0.01400995959864,0.00641903592688599,870.68,874.825
0.00216934885480629,0.0273347989622402,0.00669219967980886,891.2,889.695
0.00236076995972033,0.0184268195686096,0.00924103657895407,761.88,746.015
0.00216104309268916,0.0312059765218441,0.00789806752383627,898.17,899.08
0.00254524106833387,0.0176303650331694,0.0154585944811012,696.98,731.725
0.00324436342300476,0.017097329946005,0.0171372412658598,522.98,535.975
0.00388937481490005,0.00780830876133809,0.027638226709597,668.43,767.005
0.00225554198109075,0.0291976582092417,0.00698545053836757,870.92,874.295
0.00238960163696106,0.0163528523470787,0.0104774587028138,774.7,684.68
0.00350274983260903,0.015256402973115,0.0191278760854872,515.65,530.705
0.0041492995485234,0.0151299302809677,0.0183088383209074,497.92,627.015
0.00292624285303602,0.0152431774175367,0.0122568247466666,678.91,574.785
0.0021171986172616,0.0226229714298667,0.00940510386677792,896.93,893.55
0.00217529578162645,0.0146289734714873,0.0115939994204318,763.84,694.27
0.00206097083521979,0.0261372376831219,0.00737008866616538,890.31,891.175
0.00203894318490719,0.0207752863663671,0.00711643089213296,830.8,838.625
0.00296277947966752,0.016788419848444,0.0166863508591156,550.15,542.63
0.00307249253525877,0.0172919298197906,0.0162780837887503,561.53,558.505
0.0020130919718623,0.0268040477706635,0.0066871817113927,892.26,886.095
0.00217841171302357,0.0300561230600434,0.00620953432348169,899.94,898.875
0.00361881841697735,0.0170925664946,0.0177224606225093,454.46,488.745
0.00323071852174888,0.0165067899660713,0.0157104650347849,558.87,563.595
0.00239292615210795,0.0183631831828963,0.00956075071502759,760.94,769.3
0.00191358159209147,0.023732863280048,0.00753528781439585,874.43,877.14
0.00181439715048395,0.0271161827312609,0.00836341117001339,898.91,897.65
0.00248181974127107,0.0208426075836943,0.0084743483132807,802.03,820.02
0.00176526744200325,0.0243877946107773,0.00809583077042298,892.22,885.135
0.00292571313338058,0.0186818461695939,0.0132631434237426,645.28,649.56
0.00208722324323373,0.0122316766378084,0.00824177996505321,823.44,724.755
0.00232232504672273,0.026079323684632,0.00776144974046571,852.9,853.66
0.00261381935284073,0.0185899075182131,0.0127499422909382,649.17,635.79
0.00345669489544479,0.0147318861978689,0.0144959807411042,523.69,520.035
0.00224055953418455,0.0202791016421963,0.00821069757987996,829.07,839.17
0.00227592818950885,0.0121991721974175,0.00667712840529281,885.52,891.005
0.00167298815936169,0.0336528410864825,0.00575876603319459,897.21,897.18
0.00075772121181238,0.00655873561759822,0.00559051565804316,4487.11,4320.185
0.00130438650781949,0.00763077167230892,0.00794242953149113,2620.95,2708.935
0.00113661013060863,0.00696240346651978,0.0108111281473077,2966.95,3418.465
0.00118079277686969,0.00984030221947629,0.0113492573996039,3196.1,3289.265
0.000906763428391609,0.0119672706647716,0.00558596153108099,4354.92,4256.155
0.00136356434690585,0.00804145299660667,0.0100016992020256,2361.69,2640.535
0.000929766843338314,0.00861659434494459,0.00791714191434343,3142.68,3317.615
0.00100842787268343,0.0100917860876392,0.00792748432133078,3800.1,3856.82
0.00111906141426749,0.0105346332628022,0.00941058235770181,3890.22,4113.015
0.000883063274982992,0.0107356405917181,0.00876193811047296,4188.88,3878.4
0.00126784095528034,0.00675700173887784,0.00921187094436481,2528.12,2539.495
0.000974861834147482,0.00744704757622683,0.00855551863607733,3413.12,3050.575
0.000964360708316685,0.0078846598298916,0.0067703105344402,3531.03,3131.16
0.000928168039159441,0.00992674640495805,0.00752335110841545,3630.32,3473.39
0.00124612848323054,0.00801832037619008,0.00881003988218933,2868.21,2952.295
0.000979422211114776,0.00800075076695779,0.00795582892300142,3506.45,3410.135
0.00102420054565484,0.00805260785855102,0.00771925418455818,3125.07,3099.08
0.00111664551010114,0.00785713147907702,0.00828112881037229,2846.1,2863.16
0.000872902210200684,0.0119028778029209,0.00734809342758947,4301.7,4263.035
0.00139799521766021,0.00634409427513165,0.00895836534359412,2515.48,2529.085
0.000801214920665052,0.0028188817675446,0.0064066903250989,4494.2,4400.96
0.0011616494634537,0.00770870633079163,0.00898161134280557,2655.61,3075.1
0.00116136293543781,0.00715155545479565,0.00798148519419749,2940.25,2685.695
0.000954977576778171,0.0109960357367343,0.00823917271785332,4260.1,4342.12
0.00201058741848026,0.0174114861199868,0.013631036355034,4493.67,4499.075
0.0015048569778053,0.00602665775042959,0.0101339020043416,3990.21,3332.57
0.000821961232341433,0.0121288671199738,0.00614194983176618,4501.76,4500.485
0.00116451484927775,0.007637077661012,0.00897169679927921,2415.61,2365.115
0.000773928680945987,0.00895077987402377,0.00524799519638229,4487.16,4430.665
0.00107242778635466,0.00636809724828962,0.00765062222410473,2878.63,2647.63
0.00112181754759536,0.00699736816474194,0.00700593115145908,2913.83,2770.855
0.000800671811366362,0.0132383308928863,0.00531069856509388,4480.33,4484.815
0.00101923684123044,0.00878815788020775,0.00831508120770261,3050.33,3202.725
0.00100732876535978,0.00952773229337431,0.00845450526983039,3577.71,3766.49
0.000939338171367619,0.00791017716233126,0.00773653312478657,3814.22,3391.235
0.00109031898642933,0.00778326036344391,0.00818087717937767,2993.58,2982.495
0.00109507851450941,0.00790742291415186,0.00904387416202735,2914.61,2959.65
0.000879325016870406,0.0111225554346135,0.00570922663341476,4490.95,4455.745
0.000860771325373015,0.00826961216020592,0.00631729366951236,4500.32,4498.72
0.00141740169219928,0.00738820236364363,0.00863243909171722,2445.65,2423.405
0.00104040743240299,0.00907751333159029,0.00933072879282781,3597.16,3822.855
0.00107283842068556,0.00696448206922243,0.00817318937641733,2792.46,2575.85
0.000758869862534157,0.0125902496322517,0.00621198886659953,4416.02,4387.365
0.00117536614529342,0.00760960207282332,0.0083181588832557,2574.57,2522.735
0.00317955577560161,0.00433081670285288,0.0168246689422627,2855.64,3637.185
0.00115613938501314,0.00935165378084367,0.00861790388350457,4498.86,4457.865
0.000782097281755466,0.0138547316018946,0.00629424671289822,4364.45,4397.48
0.00117923756227574,0.0068666098796782,0.010026205468353,2396.2,2438.625
0.000943644508905618,0.00822640897327498,0.0095242664738523,3204.91,3086.3
0.00111864665894526,0.00653552479238404,0.00798980047152111,2881.89,2827.16
0.00122602848343283,0.00759998946662216,0.00886340457249749,3093.24,3542.2
0.00114067949350832,0.00809929221495206,0.00804242451815325,2626.18,2637.205
0.00155466178726501,0.00443696938302243,0.0138683630169839,3031.39,3738.89
0.00129332497597615,0.00682783915208289,0.0106764628000973,2479.8,2907.2
0.000658719136864987,0.0131600856418872,0.00507737410162154,4496.26,4497.12
0.0013178865401775,0.0070449357600407,0.00904924868320013,2397.55,2830.655
0.0010765505507626,0.0100543145751835,0.00851636012543891,4375.04,4059.92
0.00105383382434049,0.00851934025378014,0.00723293400931487,3343.59,3224.245
0.0015911774562912,0.00933830756039728,0.0128052795436054,3390.79,3748.295
0.000766201266800179,0.00674378330491352,0.00573851935328615,4499.65,4500.535
0.00108047771421891,0.00875711088879649,0.00733894056182928,3415.81,3364.43
0.000955457074352949,0.0143358316387193,0.00691522517206,4471.27,4460.815
0.000803269831292684,0.0125397097596431,0.00618523877332179,4400.22,4355.165
0.000818248616905844,0.00322315316179601,0.00608974361508716,4497.66,4443.23
0.00136443807228144,0.00677399282355154,0.00975168934636361,2355.77,2406.01
0.000942616389068555,0.0148838807287089,0.00673641535888601,4482.45,4471.245
0.00109205573598934,0.0138717070921359,0.00711637987809759,4472.87,4477.985
0.0012298969644167,0.00729319993944099,0.00874432047383434,2296.06,2436.855
0.00104252396059758,0.00710958770198158,0.00773608829895711,2879.61,2632.74
0.00100164692250233,0.00912897862921277,0.00892840778127212,3055.04,3123.015
0.000938142948634835,0.0121305736148977,0.00612833898045993,4489.73,4485.53
0.00101035226918898,0.00512268359937956,0.0074836273118608,4234.07,3457.875
0.000942255418840287,0.00773981296462599,0.00872006477403811,4253.87,3766.485
0.00107217659052917,0.0141651633002466,0.00862987677740209,4429.42,4451.42
0.0011280117015008,0.00661507730503155,0.00733960387868244,2795.5,2599.845
0.000913616996109475,0.0111992903837373,0.00758329140649935,4292.84,4120.125
0.00164864154766996,0.00725634639657328,0.0128001823426321,3257.47,3785.31
0.000935920970947725,0.00780261764203001,0.00776447208251965,3011.32,2944.82
0.00114216650434585,0.00878728176536156,0.00859017964364703,3906.24,4168.28
0.000676661386826416,0.00312202940394386,0.00518028580164712,4481.05,3850.415
0.00100611787669225,0.00846808618814949,0.00658496110874152,3403.18,3311.72
0.00127093058135739,0.00764540575181103,0.0100515706676953,2446.43,2489.175
0.000959878221665963,0.00742157807631323,0.00790902900963511,3171.33,2959.32
0.000902996498698549,0.0126361016880324,0.00668944818946739,4484.46,4486.385
0.00131262188751359,0.0157295333405982,0.00985457332536198,4495.1,4496.975
0.00117778290502623,0.00730143472397464,0.00833985242391502,2509.09,2543.215
0.00130197126797085,0.00711730718460522,0.00871012314655702,2460.89,2416.16
0.00106623654766757,0.00752419827055719,0.00915634074625365,2557.16,2569.17
0.00109575394194193,0.00844688173841854,0.00833701886012489,3339.87,3702.17
0.00119222328991417,0.00704110516184851,0.00962033829357649,2333.63,2442.49
0.00126799049636284,0.00803977712400664,0.00811283341048162,2615.16,2541.88
0.00114561509778221,0.00725983373986661,0.00771358104351582,2931.42,2680.34
0.00106159145790424,0.00696697132191754,0.00847825048673573,2543.84,2528.395
0.00093200239248181,0.012445574054827,0.00562517700449918,4498.42,4499.075
